MedInc,HouseAge,AveRooms,AveBedrms,Population,AveOccup,Latitude,Longitude,SHARP for MedInc,SHARP for HouseAge,SHARP for AveRooms,SHARP for AveBedrms,SHARP for Population,SHARP for AveOccup,SHARP for Latitude,SHARP for Longitude
7.2554,16.0,7.577154308617234,1.0100200400801602,1665.0,3.3366733466933867,33.85,-117.78,1.239988088607788,-0.21586941182613373,0.24797451496124268,-0.010592008009552956,0.01856772042810917,-0.1769617199897766,0.1851787269115448,-0.1377009004354477
6.1504,16.0,6.935229067930489,1.042654028436019,2146.0,3.390205371248025,33.86,-117.78,0.6502071022987366,-0.16505330801010132,0.2131572961807251,0.010678797028958797,0.01218587625771761,-0.23865199089050293,0.195663183927536,-0.22446991503238678
7.0592,16.0,7.434579439252336,1.0023364485981308,1663.0,3.885514018691589,33.87,-117.76,1.2426674365997314,-0.21648544073104858,0.2807645797729492,-0.013026637956500053,0.018490038812160492,-0.2232535183429718,0.17407208681106567,-0.15863029658794403
7.7752,23.0,7.638461538461539,1.0692307692307692,826.0,3.1769230769230767,33.81,-117.78,1.441205382347107,-0.09167690575122833,0.2823971211910248,0.07814538478851318,0.005138888023793697,-0.15400251746177673,0.19878186285495758,-0.17294369637966156
9.8074,16.0,8.789823008849558,1.0685840707964602,1373.0,3.0376106194690267,33.8,-117.77,2.0948712825775146,-0.09373494237661362,0.41595953702926636,0.03786945715546608,0.01730089634656906,-0.029875505715608597,0.1678910255432129,-0.17216607928276062
4.3269,13.0,5.926686217008798,1.06158357771261,1081.0,3.1700879765395893,33.79,-117.8,0.08432266116142273,-0.10114561766386032,-0.03627097234129906,0.01627531833946705,-0.0052254097536206245,-0.21665900945663452,0.21697898209095,-0.190498948097229
6.67,11.0,6.4950678175092476,0.998766954377312,4409.0,2.718249075215783,33.8,-117.79,1.07454514503479,-0.1696435511112213,0.13733938336372375,-0.01878438889980316,0.03239220753312111,0.06961463391780853,0.18185332417488098,-0.1738835871219635
7.3681,13.0,7.584033613445378,1.158263305322129,2061.0,2.8865546218487395,33.85,-117.77,1.3462375402450562,-0.22777238488197327,0.15141253173351288,0.05886753648519516,0.019289709627628326,-0.029162690043449402,0.1862218976020813,-0.1330302208662033
8.7124,15.0,8.042735042735043,1.0897435897435896,1448.0,3.094017094017094,33.84,-117.76,1.8470046520233154,-0.14851658046245575,0.41482290625572205,0.05687493830919266,0.019731430336833,-0.04766441881656647,0.16629979014396667,-0.17232877016067505
6.6207,16.0,6.858546168958743,0.9862475442043221,1496.0,2.93909626719057,33.84,-117.75,1.0759791135787964,-0.20988695323467255,0.221979558467865,-0.020203419029712677,0.009684089571237564,-0.0382939875125885,0.18300002813339233,-0.18462778627872467
6.4415,15.0,7.077981651376147,1.048165137614679,1262.0,2.8944954128440368,33.83,-117.76,0.9661134481430054,-0.2053222954273224,0.18735922873020172,0.021336650475859642,-0.006410663947463036,-0.026173286139965057,0.17317940294742584,-0.19748808443546295
6.7274,5.0,5.910931174089069,0.9649122807017544,1913.0,2.5816464237516867,33.84,-117.77,1.0556530952453613,-0.20969508588314056,-0.007850836031138897,-0.059133440256118774,0.015089886263012886,0.09395404905080795,0.18661057949066162,-0.18677230179309845
10.1316,14.0,8.466512702078521,1.0207852193995381,1400.0,3.233256351039261,33.86,-117.76,2.1042473316192627,-0.09876206517219543,0.4226595163345337,0.012233100831508636,0.014755502343177795,-0.11740685999393463,0.16466106474399567,-0.18174535036087036
8.2375,14.0,8.916363636363636,1.0763636363636364,954.0,3.4690909090909092,33.83,-117.75,1.7398908138275146,-0.16671371459960938,0.4200851023197174,0.049972206354141235,-0.0020570794586092234,-0.17271769046783447,0.1738908588886261,-0.22195109724998474
6.9544,4.0,9.289879931389365,1.4065180102915953,1753.0,3.006861063464837,33.85,-117.74,1.372428059577942,-0.21857482194900513,0.3116685152053833,0.04281901940703392,0.01924186199903488,-0.033703770488500595,0.23794156312942505,-0.1308603584766388
