MedInc,HouseAge,AveRooms,AveBedrms,Population,AveOccup,Latitude,Longitude,SHARP for MedInc,SHARP for HouseAge,SHARP for AveRooms,SHARP for AveBedrms,SHARP for Population,SHARP for AveOccup,SHARP for Latitude,SHARP for Longitude
2.1691,31.0,5.322115384615385,1.0384615384615385,1326.0,3.1875,36.68,-119.8,-0.5861430168151855,0.021090131253004074,-0.14656025171279907,0.0007198179373517632,-0.0028103843796998262,-0.23787738382816315,-0.10209861397743225,-0.10070347040891647
2.77,27.0,5.81042654028436,1.1374407582938388,706.0,3.345971563981043,36.65,-119.78,-0.4230581521987915,-0.00596751319244504,-0.09939001500606537,0.00500433100387454,-0.0008924464345909655,-0.25796982645988464,-0.10142147541046143,-0.10361535847187042
2.2466,30.0,5.277258566978193,0.9719626168224299,1008.0,3.1401869158878504,36.64,-119.82,-0.5469954013824463,0.019711310043931007,-0.15050579607486725,-0.0025690943002700806,-0.0028250878676772118,-0.1738242655992508,-0.073561891913414,-0.08146584033966064
1.7692,34.0,5.560196560196561,1.0393120393120394,1184.0,2.909090909090909,36.65,-119.8,-0.6605355143547058,0.02232442796230316,-0.10151159763336182,0.0034306489396840334,-0.005389959551393986,-0.07985628396272659,-0.07582732290029526,-0.07380179315805435
2.6146,43.0,5.634408602150538,1.0,302.0,3.247311827956989,36.73,-119.89,-0.45435085892677307,0.04432981088757515,-0.10659370571374893,0.0006997128366492689,-0.005346287973225117,-0.24898475408554077,-0.100699782371521,-0.10458911955356598
2.0658,30.0,5.28,1.0533333333333332,984.0,3.28,36.72,-119.87,-0.5878775119781494,0.018004143610596657,-0.142680361866951,0.0017377183539792895,-0.005327020306140184,-0.24415643513202667,-0.10259141772985458,-0.0967290997505188
2.5809,32.0,5.479704797047971,0.992619926199262,867.0,3.199261992619926,36.7,-119.89,-0.4361145496368408,0.021248776465654373,-0.14561374485492706,-0.00037922943010926247,-0.00014238175936043262,-0.2564956247806549,-0.09583079069852829,-0.10768891870975494
3.5375,35.0,6.543956043956044,1.043956043956044,537.0,2.9505494505494507,36.74,-119.85,-0.15881311893463135,0.04252321645617485,0.14739775657653809,0.011791164055466652,-0.0003888083447236568,-0.14242884516716003,-0.0037942398339509964,-0.006951244547963142
1.4817,6.0,4.443645083932854,1.1342925659472423,1397.0,3.3501199040767387,36.77,-119.84,-0.644892692565918,-0.04306022450327873,-0.11885762214660645,0.006485165096819401,-0.002823414048179984,-0.203506201505661,-0.12161923944950104,-0.10922935605049133
1.976,15.0,5.190851735015773,1.2176656151419558,1738.0,2.7413249211356465,36.76,-119.83,-0.5960269570350647,-0.047367025166749954,-0.1452503502368927,0.0028792000375688076,-0.005230468697845936,-0.031229056417942047,-0.07018284499645233,-0.06693600118160248
2.0781,41.0,4.7981220657277,0.9812206572769953,741.0,3.4788732394366195,36.75,-119.82,-0.6106107234954834,0.03956277295947075,-0.14789225161075592,-0.0028529991395771503,-0.006081003695726395,-0.2760632336139679,-0.0854625329375267,-0.10700662434101105
1.575,34.0,4.376383763837638,1.1070110701107012,774.0,2.856088560885609,36.75,-119.84,-0.6922797560691833,0.02024265006184578,-0.1402537077665329,0.00853570643812418,-0.003968618344515562,-0.08317844569683075,-0.06913602352142334,-0.07718899101018906
1.3929,33.0,3.657458563535912,1.011049723756906,607.0,3.3535911602209945,36.75,-119.83,-0.6350196003913879,0.02044374868273735,-0.06902550905942917,0.0004134696791879833,-0.004121343605220318,-0.23114384710788727,-0.08502285182476044,-0.11271725594997406
2.9306,48.0,5.083950617283951,0.9580246913580247,834.0,2.0592592592592593,36.76,-119.81,-0.34851792454719543,0.1292995810508728,-0.0938791036605835,-0.03706774860620499,0.0028805402107536793,0.5137607455253601,-0.0058172959834337234,0.0038368413224816322
2.2029,51.0,5.678403755868545,1.1408450704225352,1284.0,3.0140845070422535,36.76,-119.81,-0.6295364499092102,0.06214703619480133,-0.09961843490600586,0.0018584278877824545,-0.0023144527804106474,-0.1416783481836319,-0.07749203592538834,-0.07748993486166
1.7636,52.0,5.175637393767706,1.0084985835694051,855.0,2.4220963172804533,36.75,-119.81,-0.7493776679039001,0.08692242950201035,-0.13226190209388733,-0.0004469740088097751,-0.004772179294377565,0.15523579716682434,-0.05263520032167435,-0.07672380656003952
1.8971,41.0,5.261333333333333,1.064,1107.0,2.952,36.76,-119.82,-0.6721776723861694,0.04185386002063751,-0.15805500745773315,0.0055002011358737946,-0.0067892177030444145,-0.09442823380231857,-0.0706460028886795,-0.08039427548646927
1.4028,46.0,4.047970479704797,1.0387453874538746,924.0,1.7047970479704797,36.76,-119.82,-0.8423345685005188,0.0920209065079689,-0.07941608875989914,-0.001010524109005928,0.0007384822238236666,0.5882773399353027,-0.00018789712339639664,-0.018910476937890053
1.6429,52.0,4.751282051282051,1.1205128205128205,764.0,1.958974358974359,36.76,-119.8,-0.8280854225158691,0.10604988783597946,-0.10449887812137604,0.014505280181765556,-0.001681377412751317,0.5345291495323181,-0.005323235876858234,-0.02961607463657856
1.7298,52.0,4.277511961722488,1.0741626794258374,1156.0,2.7655502392344498,36.75,-119.8,-0.7282683849334717,0.07345610857009888,-0.11653197556734085,0.007012277375906706,-0.0018267902778461576,-0.0508153960108757,-0.06857578456401825,-0.07581942528486252
2.4375,52.0,5.019607843137255,0.9859943977591037,1049.0,2.9383753501400562,36.76,-119.81,-0.5183579921722412,0.08085860311985016,-0.1453784704208374,-0.0004650931805372238,-0.0008641164749860764,-0.09550128132104874,-0.046870239078998566,-0.07719958573579788
2.3952,52.0,5.477832512315271,1.0295566502463054,832.0,2.0492610837438425,36.76,-119.8,-0.6246564388275146,0.1100585013628006,-0.10702843964099884,-0.00176213716622442,-0.002762335119768977,0.5156885981559753,0.016450490802526474,-0.02448810264468193
1.175,52.0,4.958158995815899,1.0878661087866108,635.0,2.6569037656903767,36.76,-119.79,-0.7612637281417847,0.0757303237915039,-0.14684323966503143,0.007274160627275705,-0.004487212281674147,-0.031212251633405685,-0.06876204907894135,-0.07668335735797882
1.0,52.0,3.9270833333333335,1.0104166666666667,530.0,5.520833333333333,36.75,-119.79,-0.7058625817298889,0.062407150864601135,-0.11689881235361099,0.0006741860997863114,-0.0038940587546676397,-0.2750282287597656,-0.09223669022321701,-0.12213052064180374
1.5273,46.0,4.764065335753176,1.0762250453720508,1368.0,2.4827586206896552,36.75,-119.8,-0.7530471682548523,0.03839327394962311,-0.15258710086345673,0.008082636632025242,-0.0020126926247030497,0.042054444551467896,-0.047304291278123856,-0.06804242730140686
2.1055,52.0,5.178494623655914,1.070967741935484,1361.0,2.9268817204301074,36.76,-119.79,-0.6463021039962769,0.06424988806247711,-0.15857422351837158,0.00633026659488678,-0.0036257822066545486,-0.09338020533323288,-0.06652145087718964,-0.06826352328062057
1.7344,47.0,4.384615384615385,0.9938461538461538,949.0,2.92,36.76,-119.78,-0.6957587599754333,0.04088689759373665,-0.1447591632604599,0.00023172014334704727,-0.0035554261412471533,-0.08687044680118561,-0.0715894028544426,-0.07372169941663742
1.2937,49.0,4.226618705035971,1.10431654676259,982.0,3.5323741007194243,36.75,-119.78,-0.7075385451316833,0.05031650513410568,-0.11489222943782806,0.0066069564782083035,-0.0028220470994710922,-0.275647908449173,-0.094322569668293,-0.1146697998046875
1.4635,43.0,4.662162162162162,1.1531531531531531,1925.0,4.335585585585585,36.75,-119.78,-0.7034716010093689,0.039187174290418625,-0.13210387527942657,0.007667248137295246,-0.0018949330551549792,-0.28053170442581177,-0.09267377853393555,-0.1104688048362732
1.75,50.0,3.926900584795322,0.9415204678362573,1063.0,3.108187134502924,36.76,-119.78,-0.674518883228302,0.05349640175700188,-0.11578172445297241,-0.0053618839010596275,-0.0046747163869440556,-0.15353795886039734,-0.08107412606477737,-0.07816942036151886
1.4766,23.0,4.143947655398037,1.0937840785169028,3786.0,4.128680479825518,36.76,-119.76,-0.6644338965415955,-0.008527151308953762,-0.10166643559932709,0.008495788089931011,0.011647521518170834,-0.27245962619781494,-0.10101129114627838,-0.10528789460659027
2.19,35.0,4.206806282722513,1.0026178010471205,1407.0,3.683246073298429,36.75,-119.76,-0.5715879797935486,0.021136045455932617,-0.09446404874324799,2.9563976568169892e-05,-0.000503314658999443,-0.2775774896144867,-0.0828845202922821,-0.10582264512777328
1.2545,41.0,4.306010928961749,1.139344262295082,1567.0,4.281420765027322,36.75,-119.76,-0.7050868272781372,0.03754400834441185,-0.10973471403121948,0.00611136294901371,-0.002222431590780616,-0.2789806127548218,-0.09218685328960419,-0.10841351747512817
1.2101,40.0,3.978217821782178,1.0277227722772277,2219.0,4.394059405940594,36.76,-119.77,-0.685126006603241,0.038354430347681046,-0.11851255595684052,0.0006263911491259933,0.009232145734131336,-0.27859434485435486,-0.09171775728464127,-0.107505202293396
1.869,43.0,5.966911764705882,1.0808823529411764,781.0,2.8713235294117645,36.76,-119.77,-0.6819931268692017,0.04135759547352791,-0.060048069804906845,0.009669069200754166,-0.007207159884274006,-0.047964029014110565,-0.06716156005859375,-0.07160022854804993
