MedInc,HouseAge,AveRooms,AveBedrms,Population,AveOccup,Latitude,Longitude,SHARP for MedInc,SHARP for HouseAge,SHARP for AveRooms,SHARP for AveBedrms,SHARP for Population,SHARP for AveOccup,SHARP for Latitude,SHARP for Longitude
3.5569,19.0,7.112558139534884,1.5051162790697674,2496.0,2.321860465116279,33.72,-116.39,-0.1337917298078537,-0.09862975776195526,0.045867737382650375,-0.02660290151834488,0.01117229275405407,0.2513159215450287,0.15365824103355408,-0.6906459331512451
4.5556,17.0,8.79058327477161,1.7287420941672522,2737.0,1.9234012649332397,33.71,-116.38,0.280823677778244,-0.28185442090034485,0.11024370789527893,-0.030979789793491364,0.03310698643326759,0.46969902515411377,0.14072957634925842,-0.7354450821876526
6.9833,10.0,10.765466297322252,1.853185595567867,2186.0,2.018467220683287,33.69,-116.39,1.2193026542663574,-0.27132171392440796,0.185316264629364,0.07013456523418427,0.012738438323140144,0.3659832775592804,0.13943040370941162,-0.6943578124046326
3.0021,19.0,5.934803451581975,1.299137104506232,2242.0,2.149568552253116,33.72,-116.37,-0.4719627797603607,-0.12559348344802856,-0.05157576501369476,0.02032625861465931,0.005828940775245428,0.2802637815475464,0.1408517062664032,-0.6869820356369019
2.2439,18.0,7.426829268292683,1.6920731707317074,955.0,1.4557926829268293,33.77,-116.44,-0.7085333466529846,-0.15952850878238678,0.02801738679409027,0.036097705364227295,0.0037493775598704815,0.30953431129455566,0.1077771857380867,-0.7229408621788025
3.7727,24.0,10.953586497890296,1.8481012658227849,473.0,1.9957805907172996,33.75,-116.43,-0.07029710710048676,-0.07379614561796188,0.1839587390422821,-0.01908477023243904,-0.003758990438655019,0.5184664130210876,0.16332703828811646,-0.6988652944564819
7.9885,5.0,12.626865671641792,3.716417910447761,117.0,1.7462686567164178,33.74,-116.44,1.3308300971984863,-0.135605126619339,0.18138107657432556,0.06045926362276077,-0.24285542964935303,0.23065097630023956,0.12355813384056091,-0.7728718519210815
3.3639,25.0,6.395348837209302,1.2299741602067182,910.0,2.351421188630491,33.74,-116.41,-0.21966129541397095,-0.03301949426531792,-0.00979246199131012,0.01257677935063839,-2.7116271667182446e-05,0.15518885850906372,0.14675405621528625,-0.6829140782356262
2.4659,17.0,9.747727272727273,2.0295454545454548,958.0,2.1772727272727272,33.74,-116.41,-0.5589663982391357,-0.0857788622379303,0.07820817083120346,-0.03328699246048927,0.000819898268673569,0.2088855654001236,0.1535419523715973,-0.7485209107398987
2.2208,15.0,7.362948960302457,1.4782608695652173,900.0,1.7013232514177694,33.68,-116.42,-0.6888418793678284,-0.14213138818740845,0.038282375782728195,-0.006592300720512867,0.003070067148655653,0.3626135587692261,0.14705032110214233,-0.7269237637519836
7.8005,7.0,19.65625,3.4419642857142856,858.0,1.9151785714285714,33.69,-116.37,1.3927013874053955,-0.23535387217998505,0.20171277225017548,0.05134737864136696,0.005751085467636585,0.31878504157066345,0.10718952864408493,-0.7235749959945679
7.4382,11.0,10.822651448639157,1.7559262510974538,2450.0,2.151009657594381,33.72,-116.33,1.2613517045974731,-0.22756844758987427,0.18082861602306366,0.06926939636468887,0.016074808314442635,0.2764100432395935,0.12842608988285065,-0.6775661706924438
5.6918,12.0,12.910485933503836,2.153452685421995,883.0,2.258312020460358,33.67,-116.29,0.7380712032318115,-0.26429057121276855,0.1576417088508606,0.027795299887657166,-0.003021641168743372,0.3502490818500519,0.14471843838691711,-0.6399276852607727
2.8882,10.0,7.8519736842105265,1.582236842105263,863.0,2.838815789473684,33.68,-116.3,-0.4183293282985687,-0.06027854233980179,0.03478654846549034,-0.050701674073934555,0.003159591928124428,-0.05430545285344124,0.14638584852218628,-0.7431927919387817
2.9187,15.0,6.325714285714286,1.1714285714285715,1152.0,3.2914285714285714,33.67,-116.31,-0.3803217113018036,-0.059170838445425034,-0.05102977901697159,0.014565502293407917,0.002852219855412841,-0.164107084274292,0.16206693649291992,-0.6054760217666626
3.3333,11.0,6.410396716826265,1.1641586867305063,2466.0,3.3734610123119015,33.67,-116.31,-0.17081968486309052,-0.06306437402963638,-0.014724235981702805,0.006409373600035906,0.003383504692465067,-0.1851693093776703,0.1584748476743698,-0.6183393001556396
3.6354,7.0,6.307152875175316,1.1654978962131837,2248.0,3.152875175315568,33.66,-116.31,-0.13097430765628815,-0.05678682029247284,-0.030487731099128723,0.01599920727312565,-0.0025326027534902096,-0.19055412709712982,0.16153299808502197,-0.5588569641113281
4.5938,8.0,6.4957805907173,1.1772151898734178,1572.0,3.3164556962025316,33.65,-116.31,0.18429017066955566,-0.09550298005342484,0.019390035420656204,0.012529117055237293,-0.004141713958233595,-0.24100105464458466,0.13419370353221893,-0.5857206583023071
3.1086,10.0,7.329696024941543,1.4240062353858145,3208.0,2.500389711613406,33.72,-116.26,-0.3888148069381714,-0.0927915945649147,0.024227000772953033,-0.008082916960120201,0.013978484086692333,0.06193702667951584,0.13838732242584229,-0.698805034160614
2.7667,5.0,4.449197860962567,1.1871657754010696,907.0,2.4251336898395723,33.69,-116.25,-0.4628807604312897,-0.08065952360630035,-0.05160676687955856,0.012886358425021172,0.005013556685298681,0.07741309702396393,0.18326535820960999,-0.7120705842971802
3.2833,9.0,9.628428927680797,2.117206982543641,825.0,2.057356608478803,33.7,-116.22,-0.20831987261772156,-0.24258294701576233,0.10236072540283203,-0.04978380724787712,0.0046507311053574085,0.3185061812400818,0.12254106998443604,-0.7512083649635315
3.8125,9.0,7.130909090909091,2.1636363636363636,966.0,3.5127272727272727,33.76,-116.24,-0.062355514615774155,-0.0770849734544754,0.04428508132696152,-0.03336713835597038,0.0008429770823568106,-0.22750364243984222,0.13169127702713013,-0.6189687848091125
4.7195,6.0,6.745067497403946,1.326583592938733,4571.0,2.37331256490135,33.74,-116.29,0.3021998405456543,-0.1680373102426529,0.04011213779449463,0.018449261784553528,0.038759734481573105,0.20754693448543549,0.15064099431037903,-0.6237175464630127
3.1771,5.0,7.625531914893617,1.6170212765957446,1097.0,2.3340425531914892,33.72,-116.29,-0.2988944947719574,-0.1438526064157486,0.05880608782172203,-0.028755879029631615,0.011136866174638271,0.1712305098772049,0.14703315496444702,-0.7019249200820923
3.4583,24.0,5.207100591715976,1.106508875739645,507.0,3.0,33.81,-116.25,-0.18020105361938477,-0.03269433230161667,-0.06218342110514641,0.009241933934390545,-0.0030960815493017435,-0.09390062093734741,0.14853768050670624,-0.5398860573768616
2.025,33.0,3.432098765432099,1.123456790123457,375.0,4.62962962962963,33.75,-116.25,-0.5945135951042175,0.010213933885097504,0.01120037492364645,0.01324397511780262,-0.013321270234882832,-0.20892411470413208,0.11295811831951141,-0.576200008392334
3.775,25.0,5.6,1.1112299465240643,2725.0,2.914438502673797,33.72,-116.24,-0.0884300172328949,-0.02127102017402649,-0.060683559626340866,0.009677085094153881,0.002168211154639721,-0.12430225312709808,0.16401605308055878,-0.5361135005950928
2.7598,10.0,4.895934959349593,1.205420054200542,5525.0,2.994579945799458,33.71,-116.24,-0.4288870692253113,-0.058594364672899246,-0.06852766126394272,0.012162099592387676,0.015514576807618141,-0.058064982295036316,0.15120594203472137,-0.5874162912368774
3.0682,14.0,5.4930693069306935,1.120792079207921,1530.0,3.0297029702970297,33.73,-116.24,-0.39579468965530396,-0.0582488551735878,-0.08694816380739212,0.007571692578494549,-0.0004155272035859525,-0.06986535340547562,0.13059666752815247,-0.5748693346977234
3.3107,26.0,5.0552147239263805,1.052760736196319,2918.0,3.5803680981595094,33.74,-116.22,-0.17818059027194977,-0.0149253373965621,-0.041005704551935196,0.004343532491475344,0.00291408016346395,-0.24864044785499573,0.12629345059394836,-0.5362427830696106
3.0673,22.0,4.425742574257426,0.9504950495049505,830.0,4.108910891089109,33.75,-116.21,-0.37018683552742004,-0.027923785150051117,-0.026132138445973396,-0.01613469049334526,-0.0004117657372262329,-0.1969771683216095,0.13254891335964203,-0.5913821458816528
2.3169,28.0,3.6804733727810652,1.0562130177514792,2891.0,4.2766272189349115,33.72,-116.21,-0.5106707811355591,0.0034501533955335617,-0.004444585647433996,0.0025798026472330093,0.005887893494218588,-0.20897163450717926,0.13232021033763885,-0.5947304368019104
2.1217,38.0,5.557377049180328,1.1540983606557378,1279.0,4.19344262295082,33.73,-116.22,-0.6339844465255737,0.018519364297389984,-0.0685054212808609,0.011196115054190159,-0.0024238601326942444,-0.19877612590789795,0.11611228436231613,-0.5370731949806213
2.8648,29.0,4.7405857740585775,0.9246861924686193,918.0,3.8410041841004183,33.73,-116.23,-0.38527700304985046,0.001707867719233036,-0.031027216464281082,-0.017251450568437576,0.0003574771399144083,-0.22273045778274536,0.13588851690292358,-0.5877599120140076
1.7083,19.0,4.033678756476684,1.0194300518134716,3157.0,4.089378238341969,33.71,-116.21,-0.6699441075325012,-0.02414831332862377,-0.04357083886861801,-0.0029879186768084764,0.008402498438954353,-0.18096573650836945,0.12111984938383102,-0.5355415940284729
1.7172,28.0,3.3714285714285714,1.0530612244897959,979.0,3.9959183673469387,33.72,-116.22,-0.6439186334609985,0.010463859885931015,0.014027180150151253,0.0016363563481718302,-0.004580298438668251,-0.21383610367774963,0.11169695109128952,-0.5661483407020569
2.2989,26.0,4.48411214953271,1.1682242990654206,2654.0,4.960747663551402,33.7,-116.2,-0.5507196187973022,-0.014619085006415844,-0.07111143320798874,0.009844687767326832,0.0018178693717345595,-0.1803581565618515,0.14842651784420013,-0.5491636991500854
1.7805,32.0,4.199831365935919,1.118043844856661,3779.0,3.1863406408094437,33.72,-116.23,-0.7112133502960205,0.007269062101840973,-0.04816547781229019,0.009310860186815262,0.013898196630179882,-0.1770717203617096,0.11079931259155273,-0.5485992431640625
2.444,17.0,3.921158487530169,1.0852775543041029,5032.0,4.0482703137570395,33.71,-116.23,-0.4486351013183594,-0.04132772237062454,0.005506006069481373,0.006735929753631353,0.015194902196526527,-0.17775246500968933,0.14938071370124817,-0.543757438659668
