MedInc,HouseAge,AveRooms,AveBedrms,Population,AveOccup,Latitude,Longitude,SHARP for MedInc,SHARP for HouseAge,SHARP for AveRooms,SHARP for AveBedrms,SHARP for Population,SHARP for AveOccup,SHARP for Latitude,SHARP for Longitude
4.5655,35.0,5.670807453416149,0.9834368530020704,1481.0,3.0662525879917184,34.1,-117.9,0.18017509579658508,0.03862655162811279,-0.06938918679952621,-0.02344365417957306,-0.00027120020240545273,-0.224458709359169,0.14790870249271393,-0.10394042730331421
4.125,34.0,5.87218045112782,1.0225563909774436,825.0,3.101503759398496,34.09,-117.9,0.00635983282700181,0.026706915348768234,-0.02945445291697979,-0.0020987670868635178,-0.0015056614065542817,-0.2002708464860916,0.18675853312015533,-0.10968602448701859
5.212,32.0,5.589189189189189,0.9621621621621622,976.0,2.637837837837838,34.08,-117.9,0.44480183720588684,0.04015619680285454,-0.077641561627388,-0.05372260510921478,0.00309222680516541,-0.005203569773584604,0.14232103526592255,-0.1493379771709442
2.4167,37.0,5.121359223300971,1.3592233009708738,538.0,2.6116504854368934,34.09,-117.89,-0.5157729983329773,0.03561178222298622,-0.13701000809669495,0.012358222156763077,-0.0024859760887920856,-0.01566372439265251,0.20959530770778656,-0.07995336502790451
2.3971,35.0,3.7774294670846396,1.0344827586206897,583.0,1.8275862068965518,34.09,-117.89,-0.5550332069396973,0.08478794991970062,0.03187358006834984,-0.000550910597667098,-0.00028795405523851514,0.5010667443275452,0.21124295890331268,-0.1213192492723465
3.4453,37.0,4.834666666666666,1.0506666666666666,1100.0,2.933333333333333,34.09,-117.89,-0.1931479424238205,0.02759438194334507,-0.04741077870130539,0.003949930891394615,0.00023764482466503978,-0.16853033006191254,0.1887570023536682,-0.10638713836669922
4.3409,39.0,5.152238805970149,0.9940298507462687,892.0,2.662686567164179,34.09,-117.9,0.17087212204933167,0.13156208395957947,-0.08445882797241211,0.005608700215816498,-0.001111343502998352,-0.01776576042175293,0.18663188815116882,-0.13439537584781647
2.7763,30.0,4.231884057971015,1.0614216701173222,3147.0,2.1718426501035197,34.08,-117.88,-0.3589298129081726,0.035508256405591965,0.0060918573290109634,0.010732476599514484,0.004956064745783806,0.3062838613986969,0.2238190919160843,-0.14659778773784637
3.5,35.0,4.806179775280899,0.9410112359550562,825.0,2.317415730337079,34.08,-117.89,-0.193834587931633,0.039627090096473694,-0.04090658202767372,-0.03878023102879524,-0.006309150718152523,0.19493159651756287,0.2119446098804474,-0.15304303169250488
3.1949,25.0,4.433962264150943,1.0251572327044025,1107.0,2.3207547169811322,34.08,-117.89,-0.15958671271800995,0.03364455699920654,0.004980695899575949,0.0038145771250128746,0.008069480769336224,0.2248869091272354,0.21336238086223602,-0.156015083193779
3.8837,32.0,5.5597189695550355,1.053864168618267,1580.0,3.700234192037471,34.07,-117.89,-0.06521975249052048,0.013855978846549988,-0.08345848321914673,0.008268943056464195,0.0005790386348962784,-0.29851454496383667,0.17859628796577454,-0.14543095231056213
3.2943,32.0,4.907788719785139,1.1199641897940913,3426.0,3.0671441360787823,34.08,-117.9,-0.22929050028324127,0.012813528999686241,-0.08693622052669525,0.012933391146361828,0.0026404070667922497,-0.19693903625011444,0.18914641439914703,-0.09121312201023102
10.1248,25.0,7.545454545454546,0.9710743801652892,1525.0,3.1508264462809916,34.06,-117.87,2.152846574783325,0.004777966998517513,0.11076973378658295,0.01976192556321621,0.010136245749890804,-0.13464531302452087,0.1262509673833847,-0.08349359780550003
5.9254,23.0,6.38872970391595,1.0735434574976122,3081.0,2.9426934097421205,34.06,-117.88,0.7284668684005737,-0.03525744751095772,-0.014209609478712082,0.04651263356208801,0.0045392438769340515,-0.1327148675918579,0.16446951031684875,-0.10202448070049286
7.5,35.0,6.282296650717703,0.9282296650717703,599.0,2.8660287081339715,34.06,-117.9,1.3816224336624146,0.18643219769001007,-0.03316257521510124,-0.04399489611387253,0.0007989247096702456,-0.10024172067642212,0.15379779040813446,-0.13119938969612122
5.4469,33.0,6.1854545454545455,1.0545454545454545,831.0,3.021818181818182,34.06,-117.9,0.4555075168609619,0.03200884535908699,-0.022383077070116997,0.03210899233818054,-0.0006844957824796438,-0.2179166078567505,0.1652616411447525,-0.0942709743976593
5.6406,33.0,6.927083333333333,1.0885416666666667,578.0,3.0104166666666665,34.06,-117.9,0.5584086775779724,0.03118658997118473,0.09604652225971222,0.06690757721662521,-0.0018746175337582827,-0.22374537587165833,0.1613559126853943,-0.10314061492681503
3.9808,35.0,5.3099630996309966,0.9630996309963099,804.0,2.9667896678966788,34.07,-117.89,-0.023220377042889595,0.02115793712437153,-0.08865945786237717,-0.02889602817595005,-0.0017683992628008127,-0.1885155588388443,0.1864146739244461,-0.11018484830856323
3.055,35.0,5.878571428571429,1.05,1056.0,3.7714285714285714,34.07,-117.9,-0.322791188955307,0.022860245779156685,-0.06503981351852417,0.007275332696735859,-0.0010155034251511097,-0.2559511661529541,0.20293539762496948,-0.12323366105556488
4.5179,35.0,6.780487804878049,1.113821138211382,392.0,3.186991869918699,34.07,-117.89,0.08369144797325134,0.03679994121193886,0.09267612546682358,0.03088156320154667,-0.006340736523270607,-0.2605965733528137,0.17380964756011963,-0.12143667787313461
5.3664,34.0,6.370689655172414,1.0107758620689655,1488.0,3.206896551724138,34.06,-117.9,0.3799940049648285,0.03624873608350754,-0.01744914799928665,-0.00190256186760962,-0.0006608479889109731,-0.3066798448562622,0.15894371271133423,-0.10424946993589401
5.8519,36.0,6.771812080536913,1.1006711409395973,466.0,3.12751677852349,34.07,-117.9,0.7345584630966187,0.08677467703819275,0.09064926207065582,0.05904030427336693,0.0007532607414759696,-0.23042342066764832,0.16976550221443176,-0.1022363007068634
5.0897,36.0,5.225563909774436,1.0150375939849625,887.0,3.3345864661654137,34.07,-117.91,0.2986978590488434,0.03263825550675392,-0.08026645332574844,-0.0021354719065129757,-0.0015069474466145039,-0.3315841257572174,0.14354662597179413,-0.11393611133098602
4.5594,33.0,5.351548269581056,1.0218579234972678,1519.0,2.766848816029144,34.07,-117.91,0.23101864755153656,0.03287135437130928,-0.07725688070058823,-0.0011466573923826218,0.0012039757566526532,-0.08170294761657715,0.15611562132835388,-0.1307877004146576
3.5547,34.0,5.051971326164875,1.0913978494623655,1718.0,3.078853046594982,34.06,-117.92,-0.14685989916324615,0.01725698634982109,-0.06846125423908234,0.02816644310951233,0.0011100871488451958,-0.19772101938724518,0.1899918168783188,-0.10742112994194031
4.7708,36.0,5.106280193236715,1.0,658.0,3.178743961352657,34.07,-117.92,0.21361935138702393,0.03900810703635216,-0.07561416923999786,-0.0037917180452495813,-0.0031942049972712994,-0.29157623648643494,0.14741413295269012,-0.11619172990322113
3.2122,29.0,4.133819951338199,0.9708029197080292,1052.0,2.559610705596107,34.07,-117.92,-0.2003631293773651,0.020505063235759735,0.022658633068203926,-0.02242455631494522,0.0003468486829660833,0.006362537853419781,0.1946486234664917,-0.13067060708999634
5.112,29.0,6.3352826510721245,1.0155945419103314,1382.0,2.6939571150097468,34.06,-117.91,0.4064768850803375,0.0389586016535759,-0.025508608669042587,-0.00021512177772819996,0.00036049718619324267,-0.040786225348711014,0.15804293751716614,-0.12922899425029755
5.0758,35.0,6.378,1.054,1727.0,3.454,34.05,-117.91,0.30319783091545105,0.03496536612510681,-0.02062772773206234,0.014941267669200897,0.0007131427992135286,-0.3486650288105011,0.15537840127944946,-0.14064675569534302
5.184,35.0,6.041753653444676,0.9749478079331941,1420.0,2.964509394572025,34.06,-117.92,0.4138367772102356,0.05428566411137581,-0.02671235427260399,-0.02247968688607216,-0.0005344082019291818,-0.16011983156204224,0.16577820479869843,-0.0944240540266037
