MedInc,HouseAge,AveRooms,AveBedrms,Population,AveOccup,Latitude,Longitude,SHARP for MedInc,SHARP for HouseAge,SHARP for AveRooms,SHARP for AveBedrms,SHARP for Population,SHARP for AveOccup,SHARP for Latitude,SHARP for Longitude
7.2554,16.0,7.577154308617234,1.0100200400801602,1665.0,3.3366733466933867,33.85,-117.78,1.366342306137085,-0.19104287028312683,0.20618818700313568,-0.007628695107996464,0.026939447969198227,-0.20705966651439667,0.19820824265480042,-0.20514750480651855
6.1504,16.0,6.935229067930489,1.042654028436019,2146.0,3.390205371248025,33.86,-117.78,0.7570773363113403,-0.08944182842969894,0.1344747692346573,0.025685572996735573,0.01838616281747818,-0.26877307891845703,0.21657873690128326,-0.2342207282781601
7.0592,16.0,7.434579439252336,1.0023364485981308,1663.0,3.885514018691589,33.87,-117.76,1.3630884885787964,-0.1918976902961731,0.20539037883281708,-0.008049522526562214,0.026942696422338486,-0.21129554510116577,0.19262349605560303,-0.19954323768615723
7.7752,23.0,7.638461538461539,1.0692307692307692,826.0,3.1769230769230767,33.81,-117.78,1.5392072200775146,-0.0806516706943512,0.19928975403308868,0.026149829849600792,-0.008174031972885132,-0.20910222828388214,0.21225640177726746,-0.2423897087574005
9.8074,16.0,8.789823008849558,1.0685840707964602,1373.0,3.0376106194690267,33.8,-117.77,2.2038817405700684,-0.050901804119348526,0.34797006845474243,0.060339540243148804,0.010922567918896675,-0.04414982721209526,0.21772700548171997,-0.23864354193210602
4.3269,13.0,5.926686217008798,1.06158357771261,1081.0,3.1700879765395893,33.79,-117.8,0.0967363566160202,-0.10673507302999496,-0.003049875609576702,0.016824934631586075,-0.0024405845906585455,-0.20566807687282562,0.22103410959243774,-0.23347611725330353
6.67,11.0,6.4950678175092476,0.998766954377312,4409.0,2.718249075215783,33.8,-117.79,1.2185643911361694,-0.1753554344177246,0.027531689032912254,-0.022284772247076035,0.02711683325469494,0.016007917001843452,0.2387275993824005,-0.2530866861343384
7.3681,13.0,7.584033613445378,1.158263305322129,2061.0,2.8865546218487395,33.85,-117.77,1.4092206954956055,-0.20157010853290558,0.2322199046611786,0.0734291598200798,0.02423989772796631,-0.038084737956523895,0.22463689744472504,-0.23449008166790009
8.7124,15.0,8.042735042735043,1.0897435897435896,1448.0,3.094017094017094,33.84,-117.76,1.879547119140625,-0.1487547606229782,0.3203762173652649,0.06554548442363739,0.006048588547855616,-0.06939822435379028,0.20472148060798645,-0.24858440458774567
6.6207,16.0,6.858546168958743,0.9862475442043221,1496.0,2.93909626719057,33.84,-117.75,1.2140092849731445,-0.16684675216674805,0.11895733326673508,-0.013557751663029194,0.016053732484579086,-0.06368575245141983,0.2270401120185852,-0.2361215353012085
6.4415,15.0,7.077981651376147,1.048165137614679,1262.0,2.8944954128440368,33.83,-117.76,1.0877938270568848,-0.15740123391151428,0.13320618867874146,0.026874110102653503,0.0077887107618153095,-0.04290114343166351,0.23624175786972046,-0.2790967524051666
