MedInc,HouseAge,AveRooms,AveBedrms,Population,AveOccup,Latitude,Longitude,SHARP for MedInc,SHARP for HouseAge,SHARP for AveRooms,SHARP for AveBedrms,SHARP for Population,SHARP for AveOccup,SHARP for Latitude,SHARP for Longitude
3.744,30.0,4.203488372093023,1.119186046511628,650.0,1.8895348837209303,32.8,-117.26,0.05192247033119202,0.12557601928710938,-0.03371177241206169,0.03582720458507538,-0.0028726484160870314,0.8660687804222107,0.5522410869598389,-0.43131160736083984
5.4103,33.0,5.275747508305648,0.9601328903654485,683.0,2.2691029900332227,32.81,-117.24,0.5989658832550049,0.13656382262706757,-0.06479379534721375,-0.022067472338676453,0.0008025307906791568,0.4598260521888733,0.5383617281913757,-0.4091545641422272
6.5881,34.0,6.173469387755102,0.9974489795918368,917.0,2.3392857142857144,32.81,-117.24,1.2710063457489014,0.17515426874160767,-0.04547509923577309,-0.017137274146080017,0.0008769132546149194,0.3531489968299866,0.49077585339546204,-0.39984774589538574
3.9187,39.0,5.6109422492401215,1.0638297872340425,765.0,2.325227963525836,32.81,-117.25,0.03017641231417656,0.09030475467443466,-0.03882444649934769,0.012430413626134396,-0.003083001123741269,0.43412333726882935,0.555792510509491,-0.47206929326057434
3.2109,34.0,4.02676399026764,1.094890510948905,870.0,2.116788321167883,32.84,-117.27,-0.18114234507083893,0.09030541032552719,-0.01515362411737442,0.01916549727320671,-0.0024047535844147205,0.5515605807304382,0.5254023671150208,-0.407209187746048
2.9306,41.0,4.522292993630574,1.0764331210191083,640.0,2.038216560509554,32.84,-117.28,-0.4083820581436157,0.1109313815832138,-0.03687795251607895,0.017439087852835655,-0.0029667688068002462,0.586677610874176,0.4905892014503479,-0.40828296542167664
3.875,39.0,4.589242053789731,1.0415647921760391,805.0,1.9682151589242054,32.83,-117.27,0.04110259190201759,0.14473849534988403,-0.047964781522750854,-0.006052086129784584,-0.0030988436192274094,0.7481934428215027,0.5601944923400879,-0.43334564566612244
3.7306,34.0,3.864297253634895,1.0549273021001615,933.0,1.507269789983845,32.83,-117.28,0.014024934731423855,0.14035829901695251,-0.03396454453468323,-0.01334286481142044,0.00026320459437556565,0.7782142758369446,0.532039225101471,-0.42091256380081177
4.1477,38.0,5.530373831775701,1.1214953271028036,891.0,2.0817757009345796,32.83,-117.31,0.21798880398273468,0.14941561222076416,-0.03731770068407059,0.02935064770281315,0.002527702134102583,0.6620779633522034,0.5539768934249878,-0.46126899123191833
4.1793,35.0,5.497164461247637,1.1247637051039698,1068.0,2.01890359168242,32.82,-117.27,0.2523081302642822,0.15593120455741882,-0.036609798669815063,0.030475426465272903,0.0025695296935737133,0.7794765830039978,0.5654313564300537,-0.4429972171783447
