MedInc,HouseAge,AveRooms,AveBedrms,Population,AveOccup,Latitude,Longitude,SHARP for MedInc,SHARP for HouseAge,SHARP for AveRooms,SHARP for AveBedrms,SHARP for Population,SHARP for AveOccup,SHARP for Latitude,SHARP for Longitude
2.1691,31.0,5.322115384615385,1.0384615384615385,1326.0,3.1875,36.68,-119.8,-0.6439033150672913,0.0168007779866457,-0.12136176228523254,-0.0013401458272710443,-0.0021472484804689884,-0.27757468819618225,-0.285636305809021,-0.13511806726455688
2.77,27.0,5.81042654028436,1.1374407582938388,706.0,3.345971563981043,36.65,-119.78,-0.46613070368766785,-0.001617712783627212,-0.06307978183031082,0.005744632333517075,-0.0034399579744786024,-0.294028103351593,-0.25465500354766846,-0.11909859627485275
2.2466,30.0,5.277258566978193,0.9719626168224299,1008.0,3.1401869158878504,36.64,-119.82,-0.6102451086044312,0.013703427277505398,-0.13773877918720245,-0.012320499867200851,-0.0034338203258812428,-0.1849769502878189,-0.25863781571388245,-0.14707326889038086
1.7692,34.0,5.560196560196561,1.0393120393120394,1184.0,2.909090909090909,36.65,-119.8,-0.7672009468078613,0.022876346483826637,-0.12659771740436554,-0.0006662442465312779,-0.005871549714356661,-0.14944837987422943,-0.24204608798027039,-0.1206267848610878
2.6146,43.0,5.634408602150538,1.0,302.0,3.247311827956989,36.73,-119.89,-0.5350318551063538,0.0325775146484375,-0.07705341279506683,-0.004002912435680628,-0.00570570258423686,-0.24974936246871948,-0.23203587532043457,-0.14426663517951965
2.0658,30.0,5.28,1.0533333333333332,984.0,3.28,36.72,-119.87,-0.6730608940124512,0.015456684865057468,-0.1313675343990326,0.004020710941404104,-0.004023345652967691,-0.2734058201313019,-0.2681407630443573,-0.16187408566474915
2.5809,32.0,5.479704797047971,0.992619926199262,867.0,3.199261992619926,36.7,-119.89,-0.5024312734603882,0.013284496031701565,-0.1256992667913437,-0.008999005891382694,-0.003272699424996972,-0.253136545419693,-0.2701241672039032,-0.15320970118045807
3.5375,35.0,6.543956043956044,1.043956043956044,537.0,2.9505494505494507,36.74,-119.85,-0.2226085364818573,0.024125834926962852,0.1358385533094406,0.02059972658753395,-0.0016451585106551647,-0.17608661949634552,-0.14758533239364624,-0.08372668921947479
1.4817,6.0,4.443645083932854,1.1342925659472423,1397.0,3.3501199040767387,36.77,-119.84,-0.7041090726852417,-0.04323236271739006,-0.12564967572689056,0.004761471413075924,-0.004057856276631355,-0.2360086441040039,-0.25121304392814636,-0.1555936187505722
1.976,15.0,5.190851735015773,1.2176656151419558,1738.0,2.7413249211356465,36.76,-119.83,-0.6914265751838684,-0.05177261680364609,-0.12443630397319794,-0.0009165398660115898,-0.00016395430429838598,-0.021851323544979095,-0.19309550523757935,-0.14851482212543488
2.0781,41.0,4.7981220657277,0.9812206572769953,741.0,3.4788732394366195,36.75,-119.82,-0.675762951374054,0.030736949294805527,-0.1427370309829712,-0.011194108985364437,-0.004425644874572754,-0.2756253480911255,-0.230709969997406,-0.15953421592712402
1.575,34.0,4.376383763837638,1.1070110701107012,774.0,2.856088560885609,36.75,-119.84,-0.7913482189178467,0.020969701930880547,-0.1336536556482315,0.008396304212510586,-0.006698317360132933,-0.07382616400718689,-0.1998002976179123,-0.14228661358356476
1.3929,33.0,3.657458563535912,1.011049723756906,607.0,3.3535911602209945,36.75,-119.83,-0.6777600049972534,0.014397140592336655,-0.04601139947772026,-0.0007819124730303884,-0.009359287098050117,-0.27800390124320984,-0.23792226612567902,-0.15447278320789337
2.9306,48.0,5.083950617283951,0.9580246913580247,834.0,2.0592592592592593,36.76,-119.81,-0.372079074382782,0.1212039589881897,-0.07813181728124619,-0.0289138313382864,0.004105716478079557,0.5886515974998474,-0.08605055510997772,-0.010252512991428375
2.2029,51.0,5.678403755868545,1.1408450704225352,1284.0,3.0140845070422535,36.76,-119.81,-0.7253227233886719,0.06352194398641586,-0.07266908884048462,0.00712151825428009,-0.002925391774624586,-0.17096348106861115,-0.22408850491046906,-0.11097899079322815
1.7636,52.0,5.175637393767706,1.0084985835694051,855.0,2.4220963172804533,36.75,-119.81,-0.8529665470123291,0.15150156617164612,-0.11778426915407181,-0.0020859709475189447,-0.01135986763983965,0.19557355344295502,-0.1486695408821106,-0.0667920634150505
1.8971,41.0,5.261333333333333,1.064,1107.0,2.952,36.76,-119.82,-0.7536458373069763,0.034739501774311066,-0.1459772288799286,0.0046892049722373486,-0.004373033996671438,-0.13144057989120483,-0.20179887115955353,-0.14524619281291962
1.4028,46.0,4.047970479704797,1.0387453874538746,924.0,1.7047970479704797,36.76,-119.82,-0.8371961116790771,0.09016423672437668,-0.04577217251062393,-0.011279554106295109,0.0014124285662546754,0.705180287361145,-0.10397246479988098,-0.09133639186620712
1.6429,52.0,4.751282051282051,1.1205128205128205,764.0,1.958974358974359,36.76,-119.8,-0.9028618335723877,0.13064970076084137,-0.12825585901737213,0.016002176329493523,-0.0011653073597699404,0.5997863411903381,-0.1070435419678688,-0.01987510174512863
1.7298,52.0,4.277511961722488,1.0741626794258374,1156.0,2.7655502392344498,36.75,-119.8,-0.8143529891967773,0.10466769337654114,-0.12555375695228577,0.005831577815115452,-0.0029369723051786423,-0.0680832713842392,-0.17034123837947845,-0.12394583225250244
2.4375,52.0,5.019607843137255,0.9859943977591037,1049.0,2.9383753501400562,36.76,-119.81,-0.5779003500938416,0.12495345622301102,-0.13847441971302032,-0.008113092742860317,-0.0015931719681248069,-0.14104318618774414,-0.16188779473304749,-0.12150051444768906
2.3952,52.0,5.477832512315271,1.0295566502463054,832.0,2.0492610837438425,36.76,-119.8,-0.691167414188385,0.13646435737609863,-0.10769736766815186,-0.009738518856465816,0.002398149110376835,0.5214253067970276,-0.10897179692983627,-0.016102150082588196
1.175,52.0,4.958158995815899,1.0878661087866108,635.0,2.6569037656903767,36.76,-119.79,-0.8468919992446899,0.09834737330675125,-0.12967251241207123,0.008369451388716698,-0.01717449352145195,-0.04296785965561867,-0.1742088496685028,-0.1224806010723114
1.0,52.0,3.9270833333333335,1.0104166666666667,530.0,5.520833333333333,36.75,-119.79,-0.7049611806869507,0.08826252818107605,-0.07171693444252014,-0.0013948761625215411,-0.01779395528137684,-0.31361162662506104,-0.21726998686790466,-0.14064696431159973
1.5273,46.0,4.764065335753176,1.0762250453720508,1368.0,2.4827586206896552,36.75,-119.8,-0.8307093381881714,0.056282371282577515,-0.14753983914852142,0.008899866603314877,-0.0032342527993023396,0.10851868242025375,-0.1700856238603592,-0.07932879775762558
2.1055,52.0,5.178494623655914,1.070967741935484,1361.0,2.9268817204301074,36.76,-119.79,-0.7329555749893188,0.10500950366258621,-0.14278258383274078,0.0046652620658278465,0.00039103522431105375,-0.15805961191654205,-0.1874549835920334,-0.12454690039157867
1.7344,47.0,4.384615384615385,0.9938461538461538,949.0,2.92,36.76,-119.78,-0.782752275466919,0.03436079993844032,-0.13583244383335114,-0.007386276498436928,-0.00624187383800745,-0.14395806193351746,-0.1994420886039734,-0.12518654763698578
1.2937,49.0,4.226618705035971,1.10431654676259,982.0,3.5323741007194243,36.75,-119.78,-0.7589489817619324,0.05050559341907501,-0.12321813404560089,0.006489990279078484,-0.005620291456580162,-0.3006799519062042,-0.22897349298000336,-0.14200006425380707
1.4635,43.0,4.662162162162162,1.1531531531531531,1925.0,4.335585585585585,36.75,-119.78,-0.7432436943054199,0.029898200184106827,-0.13630744814872742,0.00606189388781786,-0.0025669485330581665,-0.2979462444782257,-0.22855965793132782,-0.14243870973587036
1.75,50.0,3.926900584795322,0.9415204678362573,1063.0,3.108187134502924,36.76,-119.78,-0.7451412677764893,0.052941035479307175,-0.06893851608037949,-0.016321314498782158,-0.005038444884121418,-0.1925395280122757,-0.20773795247077942,-0.12045305222272873
1.4766,23.0,4.143947655398037,1.0937840785169028,3786.0,4.128680479825518,36.76,-119.76,-0.7163873910903931,-0.011775272898375988,-0.09183972328901291,0.006983908824622631,-1.8897262634709477e-05,-0.2859744131565094,-0.23255014419555664,-0.13734781742095947
2.19,35.0,4.206806282722513,1.0026178010471205,1407.0,3.683246073298429,36.75,-119.76,-0.6267531514167786,0.02100207470357418,-0.11548233777284622,-0.004326885566115379,0.0004185278376098722,-0.30191555619239807,-0.23118029534816742,-0.13992412388324738
1.2545,41.0,4.306010928961749,1.139344262295082,1567.0,4.281420765027322,36.75,-119.76,-0.7405842542648315,0.029987849295139313,-0.12314210832118988,0.005641586147248745,-0.001830369234085083,-0.301624059677124,-0.2288392037153244,-0.14205454289913177
1.2101,40.0,3.978217821782178,1.0277227722772277,2219.0,4.394059405940594,36.76,-119.77,-0.7050029635429382,0.03034590557217598,-0.07393727451562881,-0.0006944958586245775,-0.00020602616132237017,-0.3093278706073761,-0.2213624119758606,-0.13625265657901764
1.869,43.0,5.966911764705882,1.0808823529411764,781.0,2.8713235294117645,36.76,-119.77,-0.7844434380531311,0.036473598331213,-0.060962777584791183,0.007411351893097162,-0.005873763933777809,-0.09397942572832108,-0.202835351228714,-0.10427043586969376
1.5174,43.0,4.609004739336493,0.9786729857819905,1492.0,3.5355450236966823,36.76,-119.77,-0.7391746044158936,0.031003622338175774,-0.13757513463497162,-0.01081756129860878,-0.002516993088647723,-0.29136037826538086,-0.2307138293981552,-0.13959947228431702
1.6548,35.0,4.879417879417879,1.0935550935550935,1676.0,3.4844074844074844,36.75,-119.76,-0.7439482808113098,0.019533567130565643,-0.12410012632608414,0.007139116059988737,-0.0029588891193270683,-0.2997387647628784,-0.23045064508914948,-0.14057877659797668
1.3029,52.0,4.813063063063063,1.009009009009009,1194.0,2.689189189189189,36.74,-119.76,-0.8398485779762268,0.10821197926998138,-0.12705980241298676,-0.0029689755756407976,-0.004959392827004194,-0.04824943467974663,-0.16972364485263824,-0.12277451902627945
1.8667,50.0,4.715302491103203,0.99644128113879,811.0,2.886120996441281,36.74,-119.77,-0.7933164238929749,0.05870180204510689,-0.14031043648719788,-0.0033712047152221203,-0.005550307687371969,-0.10108920186758041,-0.19243617355823517,-0.1231413409113884
3.3125,51.0,5.76984126984127,0.9325396825396826,729.0,2.892857142857143,36.74,-119.77,-0.2246532440185547,0.13717657327651978,-0.030861910432577133,-0.01462761964648962,-0.0014901261311024427,-0.11144842207431793,-0.1448224037885666,-0.08278224617242813
1.7083,44.0,4.349282296650718,0.9856459330143541,1680.0,4.019138755980861,36.75,-119.77,-0.7357500791549683,0.030405843630433083,-0.12647877633571625,-0.010536827147006989,-0.0013654379872605205,-0.2982802987098694,-0.22970730066299438,-0.13638393580913544
1.8641,39.0,4.547861507128309,1.1466395112016294,2031.0,4.136456211812627,36.75,-119.76,-0.7213189005851746,0.028342388570308685,-0.13722413778305054,0.00606189388781786,-0.0006724478444084525,-0.3066488802433014,-0.22834663093090057,-0.13756197690963745
2.9545,47.0,5.632241813602015,1.0528967254408061,1042.0,2.624685138539043,36.75,-119.74,-0.4350939095020294,0.044808272272348404,-0.05793413892388344,0.003122530411928892,0.0004486185498535633,-0.049652356654405594,-0.16252213716506958,-0.0893426313996315
1.2065,39.0,4.585754451733833,1.134020618556701,4749.0,4.450796626054358,36.74,-119.74,-0.7440057992935181,0.029003892093896866,-0.13634808361530304,0.00529679749161005,-0.0010703597217798233,-0.29674866795539856,-0.22901609539985657,-0.14221441745758057
1.8958,39.0,5.014409221902017,1.0115273775216138,1098.0,3.164265129682997,36.74,-119.75,-0.7259120941162109,0.035141076892614365,-0.13565649092197418,-0.0025764142628759146,-0.005406382959336042,-0.2715000510215759,-0.24054932594299316,-0.1389145702123642
1.9955,50.0,5.101010101010101,0.98989898989899,852.0,2.8686868686868685,36.75,-119.75,-0.7638553380966187,0.06084733083844185,-0.1405513435602188,-0.010320361703634262,-0.0032986386213451624,-0.09789566695690155,-0.1945212483406067,-0.1228015199303627
2.5111,49.0,4.886792452830188,0.9643605870020965,1290.0,2.7044025157232703,36.75,-119.75,-0.6226857304573059,0.08166933804750443,-0.1365615427494049,-0.011347820051014423,-0.0012440636055544019,-0.04509026184678078,-0.1645835041999817,-0.11835650354623795
1.7994,42.0,4.7785388127853885,1.0730593607305936,1621.0,3.7009132420091326,36.76,-119.74,-0.7377896308898926,0.029666617512702942,-0.14110133051872253,0.005747612100094557,-0.0028793879318982363,-0.29777273535728455,-0.22994759678840637,-0.14102639257907867
1.4766,36.0,4.164383561643835,0.9863013698630136,842.0,3.8447488584474887,36.76,-119.74,-0.7196269631385803,0.020241059362888336,-0.09278339147567749,-0.011206129565834999,-0.0059982831589877605,-0.3051597774028778,-0.2252025306224823,-0.1348254233598709
1.4107,29.0,4.247443762781186,1.0715746421267893,1887.0,3.8588957055214723,36.76,-119.75,-0.7300876379013062,0.015131420455873013,-0.11960484832525253,0.006755445618182421,-0.0017892186297103763,-0.30083969235420227,-0.234175905585289,-0.13783490657806396
1.3278,32.0,4.408510638297872,1.0574468085106383,2002.0,4.259574468085106,36.76,-119.75,-0.7350026965141296,0.017059506848454475,-0.13091091811656952,0.003929961007088423,-0.0017899246886372566,-0.2950384318828583,-0.23101378977298737,-0.14233659207820892
2.3006,23.0,5.0817460317460315,1.0873015873015872,3573.0,2.835714285714286,36.76,-119.72,-0.6436370611190796,-0.011242469772696495,-0.14767149090766907,0.008633644320070744,0.0009741054382175207,-0.046025246381759644,-0.20586393773555756,-0.12341170012950897
2.6611,11.0,5.441441441441442,1.1182432432432432,2190.0,2.4662162162162162,36.75,-119.72,-0.5486764907836914,-0.1086433082818985,-0.14173032343387604,0.005706988740712404,0.002157415496185422,0.04970851168036461,-0.19481591880321503,-0.10418112576007843
3.1,30.0,4.977491961414791,0.9067524115755627,886.0,2.8488745980707395,36.76,-119.73,-0.3455080986022949,0.014909498393535614,-0.09602007269859314,-0.01684495620429516,-0.0008889780729077756,-0.11734645068645477,-0.16463610529899597,-0.11704990267753601
3.9514,27.0,5.017804154302671,0.8367952522255193,869.0,2.578635014836795,36.75,-119.72,0.023333268240094185,0.01248670369386673,-0.0755520761013031,-0.006667790003120899,-0.001448958762921393,0.08149579167366028,-0.08073560148477554,-0.01707487367093563
1.6073,14.0,4.321951219512195,1.0808362369337978,5561.0,3.8752613240418117,36.74,-119.73,-0.7090972661972046,-0.04372880980372429,-0.1177535355091095,0.00717820692807436,0.000687846913933754,-0.2569246292114258,-0.2406381070613861,-0.14216920733451843
3.1719,39.0,5.759075907590759,1.0594059405940595,901.0,2.9735973597359737,36.75,-119.73,-0.2831116318702698,0.045676007866859436,-0.04976583644747734,0.002863973379135132,-0.0006005861214362085,-0.18293340504169464,-0.1530194878578186,-0.09150507301092148
2.4956,11.0,4.960328317373461,1.0656634746922025,1819.0,2.488372093023256,36.75,-119.7,-0.5765525102615356,-0.10757344961166382,-0.14410366117954254,0.004446340259164572,0.0008444600971415639,0.059223707765340805,-0.18053443729877472,-0.10608065128326416
2.4728,18.0,5.3494055482166445,1.1030383091149274,4476.0,2.956406869220608,36.74,-119.71,-0.5281332731246948,-0.04096808657050133,-0.13107845187187195,0.00778746185824275,0.0014556406531482935,-0.11023347824811935,-0.20694385468959808,-0.1220429390668869
2.3108,28.0,5.134357005758157,1.0115163147792707,1392.0,2.671785028790787,36.76,-119.71,-0.6693781018257141,0.01321132481098175,-0.14746974408626556,-0.0035519639495760202,-0.00033824090496636927,-0.04202031344175339,-0.19953718781471252,-0.11915993690490723
3.8088,34.0,5.630573248407643,0.964968152866242,888.0,2.828025477707006,36.8,-119.7,-0.07930953055620193,0.022319238632917404,-0.036568984389305115,-0.011643946170806885,-0.0006937741418369114,-0.06838437914848328,-0.11057500541210175,-0.047096848487854004
3.6681,34.0,5.326760563380281,0.9098591549295775,966.0,2.72112676056338,36.79,-119.71,-0.10587254166603088,0.019695015624165535,-0.1054505780339241,-0.01550662238150835,-6.036448758095503e-05,-0.05108797177672386,-0.11559079587459564,-0.062227580696344376
2.1461,11.0,4.112630732099759,1.1134352373290426,2487.0,2.0008045052292838,36.77,-119.71,-0.5801405906677246,-0.1516103893518448,-0.043017975986003876,0.012696639634668827,0.003658243454992771,0.5206701159477234,-0.11436928063631058,-0.004837180022150278
3.1417,15.0,4.658823529411765,1.0549019607843138,1197.0,2.347058823529412,36.8,-119.73,-0.24463322758674622,-0.15053211152553558,-0.07851982861757278,0.00017304066568613052,-1.355708809569478e-05,0.21412694454193115,-0.11680501699447632,-0.07970300316810608
2.1653,16.0,4.625482625482626,1.0154440154440154,1338.0,2.583011583011583,36.8,-119.72,-0.6643294095993042,-0.0852375403046608,-0.13752733170986176,-0.003980852663516998,-0.0012191575951874256,0.03987599164247513,-0.18880440294742584,-0.10994783788919449
3.1953,15.0,5.178571428571429,1.1717687074829932,1340.0,2.2789115646258504,36.8,-119.72,-0.261393666267395,-0.1811327189207077,-0.07795944809913635,0.018336236476898193,-7.097297930158675e-05,0.2830784022808075,-0.12323696166276932,-0.06319580972194672
3.9338,17.0,5.602179836512262,0.997275204359673,1259.0,3.430517711171662,36.8,-119.71,-0.01817672699689865,-0.060981061309576035,-0.08199416100978851,-0.005682110786437988,-0.002042379230260849,-0.31803980469703674,-0.16159464418888092,-0.09743637591600418
3.25,17.0,4.829351535836177,0.9112627986348123,861.0,2.938566552901024,36.8,-119.71,-0.2101704180240631,-0.05910518020391464,-0.06776820868253708,-0.016016336157917976,-0.0017468716250732541,-0.09963048249483109,-0.15220637619495392,-0.1061374768614769
2.0536,9.0,3.9507042253521125,1.0211267605633803,662.0,2.3309859154929575,36.81,-119.71,-0.6381369829177856,-0.1154778003692627,0.009289838373661041,-0.003864615922793746,-0.004728151019662619,0.20906279981136322,-0.1639234721660614,-0.07909930497407913
2.6932,31.0,4.85,0.8916666666666667,1186.0,3.2944444444444443,36.8,-119.7,-0.48225998878479004,0.012940638698637486,-0.10466049611568451,-0.01668454520404339,-0.0017923377454280853,-0.2897976338863373,-0.2287789136171341,-0.13600003719329834
3.0,25.0,5.271084337349397,0.9397590361445783,646.0,3.891566265060241,36.8,-119.71,-0.3449512720108032,-0.009164632298052311,-0.10829003900289536,-0.013063063845038414,-0.0034731996711343527,-0.3089728057384491,-0.20139293372631073,-0.12426412105560303
2.625,23.0,4.728888888888889,0.9822222222222222,1047.0,2.3266666666666667,36.8,-119.72,-0.6165490746498108,-0.03622198849916458,-0.11956010013818741,-0.013346146792173386,-0.0007589941960759461,0.1966545581817627,-0.1683671623468399,-0.09541940689086914
3.7578,24.0,5.061538461538461,0.9576923076923077,781.0,3.003846153846154,36.8,-119.73,-0.10511257499456406,-0.024081459268927574,-0.0817721039056778,-0.01214073970913887,-0.0023225117474794388,-0.20247916877269745,-0.14956240355968475,-0.08209256082773209
2.6767,15.0,4.512448132780083,1.170124481327801,1194.0,2.4771784232365146,36.81,-119.72,-0.5186920762062073,-0.10383712500333786,-0.10857921093702316,0.012585452757775784,-0.0006098808371461928,0.058239299803972244,-0.17788846790790558,-0.11691176146268845
2.9406,24.0,5.1160092807424595,1.0893271461716938,2362.0,2.7401392111368907,36.77,-119.73,-0.3987864851951599,-0.020624995231628418,-0.11145076900720596,0.00933211948722601,0.00159919704310596,-0.040185485035181046,-0.1624143272638321,-0.1112947091460228
2.5737,30.0,4.685328185328185,0.9305019305019305,1375.0,2.6544401544401546,36.77,-119.74,-0.5776732563972473,0.016944773495197296,-0.12994395196437836,-0.013524617068469524,-0.00015896768309175968,-0.0428168922662735,-0.1846674680709839,-0.11772632598876953
2.6726,32.0,5.005102040816326,1.0178571428571428,1005.0,2.563775510204082,36.77,-119.75,-0.570972204208374,0.03914675489068031,-0.10818018019199371,-0.0011714015854522586,-0.0012476772535592318,0.08352562040090561,-0.16859690845012665,-0.07647038251161575
2.4405,35.0,4.6652892561983474,0.9090909090909091,474.0,1.9586776859504131,36.78,-119.75,-0.6620896458625793,0.06737575680017471,-0.11642446368932724,-0.04411653056740761,-0.0009461441077291965,0.5692481994628906,-0.10680532455444336,-0.01705029048025608
2.3333,33.0,5.782828282828283,0.9949494949494949,508.0,2.5656565656565657,36.78,-119.75,-0.6884380578994751,0.042896803468465805,-0.06799429655075073,-0.007416276726871729,-0.0044666556641459465,0.10336517542600632,-0.19541488587856293,-0.05760724097490311
2.2467,27.0,4.590702947845805,1.0736961451247165,2254.0,2.5555555555555554,36.78,-119.74,-0.7013559341430664,0.020895428955554962,-0.14156070351600647,0.00886913388967514,0.0012018628185614944,0.09336332976818085,-0.1896984875202179,-0.07726943492889404
2.785,36.0,5.289029535864979,0.9831223628691983,1227.0,2.588607594936709,36.77,-119.76,-0.5455612540245056,0.035417590290308,-0.13727867603302002,-0.011608585715293884,-0.0008473327034153044,0.03745502606034279,-0.16149719059467316,-0.06959832459688187
2.1439,38.0,4.661764705882353,0.9975490196078431,2142.0,2.625,36.77,-119.76,-0.7106789946556091,0.029208265244960785,-0.14820712804794312,-0.0033123958855867386,0.0010674914810806513,-0.043192699551582336,-0.1856195330619812,-0.12162753939628601
2.0564,38.0,4.904,1.0528,1441.0,2.3056,36.77,-119.77,-0.8424571752548218,0.05651567876338959,-0.12319748103618622,0.004184165503829718,0.00028848586953245103,0.23026975989341736,-0.15946218371391296,-0.06507374346256256
2.5434,36.0,4.600508905852418,0.9910941475826972,1994.0,2.5368956743002546,36.78,-119.77,-0.6034117341041565,0.037385955452919006,-0.12331799417734146,-0.018436511978507042,0.0009953886037692428,0.08120687305927277,-0.16619738936424255,-0.07610004395246506
1.9375,40.0,4.766891891891892,0.9594594594594594,609.0,2.0574324324324325,36.78,-119.77,-0.7612457871437073,0.07172475755214691,-0.12753933668136597,-0.02859935350716114,-0.0018393760547041893,0.5639234781265259,-0.11448851972818375,-0.02048918418586254
1.2176,29.0,3.899236641221374,1.0763358778625953,2669.0,4.074809160305343,36.77,-119.77,-0.7018035054206848,0.014940057881176472,-0.06514164805412292,0.007420566398650408,-0.0004283094604033977,-0.3123014569282532,-0.2273070514202118,-0.13181646168231964
2.3562,45.0,5.479166666666667,1.0666666666666667,666.0,2.775,36.77,-119.78,-0.6732157468795776,0.039425745606422424,-0.14212672412395477,0.005064316093921661,-0.0037453360855579376,-0.07115964591503143,-0.2050495147705078,-0.11743724346160889
1.9784,37.0,4.988584474885845,1.038812785388128,1143.0,2.6095890410958904,36.78,-119.78,-0.7472291588783264,0.029861988499760628,-0.14113259315490723,-0.0008087544119916856,-0.0023136769887059927,-0.04513895511627197,-0.1831022948026657,-0.12261874973773956
2.0357,30.0,4.055415617128464,1.0327455919395465,1000.0,2.5188916876574305,36.77,-119.79,-0.7037776112556458,0.04287787899374962,-0.05780002847313881,0.0005437066429294646,-0.00220757769420743,0.09070954471826553,-0.1678055375814438,-0.07617822289466858
3.8105,52.0,6.098765432098766,1.0534979423868314,1114.0,2.292181069958848,36.77,-119.8,0.017229346558451653,0.19588656723499298,-0.03194857016205788,-0.002325272187590599,0.00919434055685997,0.3888969123363495,-0.08717873692512512,-0.01137620396912098
