MedInc,HouseAge,AveRooms,AveBedrms,Population,AveOccup,Latitude,Longitude,SHARP for MedInc,SHARP for HouseAge,SHARP for AveRooms,SHARP for AveBedrms,SHARP for Population,SHARP for AveOccup,SHARP for Latitude,SHARP for Longitude
2.6368,34.0,5.769021739130435,1.0516304347826086,1310.0,3.5597826086956523,37.72,-121.22,-0.3822189271450043,-0.0001325819466728717,-0.02767210826277733,0.0037877473514527082,-0.004317820072174072,-0.16941377520561218,-0.238265261054039,-0.017504265531897545
3.6378,17.0,5.432075471698113,1.0226415094339623,1802.0,3.4,37.81,-121.22,-0.08042687922716141,-0.05129747465252876,-0.05088461935520172,-0.0026953602209687233,0.00415364746004343,-0.19629700481891632,-0.2216741144657135,-0.004309524316340685
2.1186,28.0,4.707581227436823,1.03971119133574,1719.0,3.1028880866425994,37.8,-121.22,-0.5234956741333008,-0.006988223642110825,-0.0920448750257492,0.0012019529240205884,0.004408092238008976,-0.10329794138669968,-0.2406650334596634,-0.07267705351114273
2.125,37.0,4.919431279620853,1.052132701421801,521.0,2.4691943127962084,37.8,-121.22,-0.5825705528259277,0.01178795751184225,-0.11358848214149475,0.005110492464154959,-0.009736652486026287,0.03583590313792229,-0.24246211349964142,-0.07569092512130737
2.995,18.0,4.75098814229249,0.9841897233201581,1531.0,3.025691699604743,37.81,-121.21,-0.27250444889068604,-0.03895694762468338,-0.07665962725877762,-0.013052151538431644,0.0020164819434285164,-0.10163656622171402,-0.253946989774704,-0.040254201740026474
2.7443,31.0,4.1117647058823525,1.0941176470588236,460.0,2.7058823529411766,37.8,-121.21,-0.38409197330474854,0.001657297252677381,-0.0465514101088047,0.0132658202201128,-0.005930508021265268,-0.07234477251768112,-0.2396910935640335,-0.09336452931165695
2.1786,44.0,4.109589041095891,0.9863013698630136,160.0,2.191780821917808,37.8,-121.21,-0.5745049715042114,0.036365728825330734,-0.02738434262573719,-0.007676811423152685,0.08538825064897537,0.24594374001026154,-0.21865738928318024,-0.05352543666958809
1.4853,45.0,5.285714285714286,1.2,167.0,2.3857142857142857,37.8,-121.21,-0.6512018442153931,0.03616375848650932,-0.08150743693113327,0.03582076355814934,0.04594233259558678,0.16064177453517914,-0.24621063470840454,-0.04794882610440254
1.6724,33.0,4.095959595959596,0.9343434343434344,446.0,2.2525252525252526,37.79,-121.21,-0.6701893210411072,0.00850116927176714,-0.05566948279738426,-0.018696460872888565,-0.0007529131835326552,0.21304725110530853,-0.19758184254169464,-0.06861361861228943
2.6053,33.0,4.786632390745501,1.1028277634961439,971.0,2.4961439588688945,37.8,-121.21,-0.45750561356544495,0.006233695428818464,-0.12630179524421692,0.02496698498725891,-0.006381431594491005,0.028767019510269165,-0.258455753326416,-0.06538712233304977
5.193,8.0,6.255813953488372,0.9900332225913622,999.0,3.318936877076412,37.81,-121.21,0.3366106450557709,-0.09489738941192627,0.017346808686852455,-0.025199737399816513,-0.005732512567192316,-0.22681526839733124,-0.19889210164546967,0.01768014021217823
3.7546,28.0,5.756613756613756,1.0158730158730158,1512.0,2.6666666666666665,37.8,-121.2,-0.04183792695403099,-0.014776765368878841,-0.021073538810014725,-0.002997032133862376,0.004324309527873993,-0.06224009394645691,-0.27547556161880493,-0.03626580163836479
