MedInc,HouseAge,AveRooms,AveBedrms,Population,AveOccup,Latitude,Longitude,SHARP for MedInc,SHARP for HouseAge,SHARP for AveRooms,SHARP for AveBedrms,SHARP for Population,SHARP for AveOccup,SHARP for Latitude,SHARP for Longitude
2.0775,44.0,3.053156146179402,1.026578073089701,1321.0,4.3887043189368775,36.9,-121.76,-0.48194974660873413,0.00949025060981512,0.10159260779619217,0.007326454855501652,-0.0004287156043574214,-0.22734327614307404,-0.09552068263292313,0.2770744264125824
2.4375,20.0,4.79074074074074,1.012962962962963,1534.0,2.8407407407407406,36.93,-121.77,-0.4969218671321869,-0.008294148370623589,-0.1276300996541977,0.0036791497841477394,0.0018258355557918549,-0.03574623167514801,-0.12255793809890747,0.25509539246559143
3.0192,24.0,4.214750542299349,0.9696312364425163,1844.0,4.0,36.93,-121.77,-0.296992689371109,-0.007567139342427254,-0.02693045884370804,-0.019741788506507874,0.0018727254355326295,-0.22242414951324463,-0.08630576729774475,0.2984136641025543
3.2813,33.0,4.67109634551495,1.053156146179402,1075.0,3.5714285714285716,36.93,-121.77,-0.1755519062280655,0.0065625328570604324,-0.03949686139822006,0.007937747985124588,0.0013937854673713446,-0.24178767204284668,-0.13967972993850708,0.2906714677810669
2.6434,20.0,4.4049180327868855,1.044262295081967,2154.0,3.5311475409836066,36.92,-121.76,-0.3907421827316284,0.0011238527949899435,-0.07060762494802475,0.00789144728332758,0.00134642596822232,-0.17194733023643494,-0.07601393759250641,0.30171188712120056
3.5,9.0,5.050153531218014,1.1381780962128967,3198.0,3.2732855680655066,36.92,-121.77,-0.16078220307826996,-0.04560263827443123,-0.061364177614450455,0.006170334760099649,0.0025078756734728813,-0.18536476790905,-0.12936602532863617,0.31937021017074585
3.1815,19.0,4.677839851024209,0.9478584729981379,1856.0,3.456238361266294,36.93,-121.79,-0.2149607539176941,-0.015287424437701702,-0.04094306752085686,-0.021395452320575714,0.000812523765489459,-0.1782207190990448,-0.08435821533203125,0.31965139508247375
4.3906,19.0,5.695488721804511,0.9511278195488722,975.0,3.6654135338345863,36.92,-121.78,0.06194876879453659,-0.017613079398870468,-0.03616095334291458,-0.009415797889232635,-0.0004966853884980083,-0.23777815699577332,-0.14718975126743317,0.3610278367996216
2.4053,21.0,4.945132743362832,1.1716814159292035,2236.0,3.9575221238938054,36.93,-121.78,-0.5218708515167236,0.005831367336213589,-0.10317374020814896,0.007501727901399136,0.002276778919622302,-0.1980774700641632,-0.09842825680971146,0.28778088092803955
2.0192,18.0,3.3961661341853033,1.0894568690095847,1033.0,3.3003194888178915,36.94,-121.77,-0.4981262981891632,-0.014188782311975956,0.022499822080135345,0.013043718412518501,-0.003283204510807991,-0.16155114769935608,-0.09841881692409515,0.3173222541809082
3.7863,34.0,5.575129533678757,1.1139896373056994,1516.0,3.9274611398963732,36.95,-121.79,-0.12968416512012482,-0.0033534113317728043,-0.0519462525844574,-0.0064042918384075165,0.0007955023902468383,-0.28467291593551636,-0.151500403881073,0.2950049638748169
2.8214,29.0,4.763527054108216,0.9539078156312625,1669.0,3.344689378757515,36.94,-121.8,-0.3714672327041626,0.014780554920434952,-0.07597488909959793,-0.02044433355331421,0.0027019258122891188,-0.18703444302082062,-0.11448662728071213,0.3031826913356781
2.5556,20.0,5.132478632478633,1.205128205128205,601.0,2.5683760683760686,37.08,-122.25,-0.5596945285797119,-0.024020299315452576,-0.1614547222852707,0.01614738442003727,-0.0050268652848899364,0.0003235879121348262,0.044628508388996124,0.48026132583618164
5.2101,18.0,5.8173076923076925,1.0552884615384615,1278.0,3.0721153846153846,37.08,-122.14,0.4516534209251404,-0.02849947102367878,-0.027841979637742043,0.012487976811826229,0.0033347103744745255,-0.17384392023086548,0.04078294336795807,0.5055573582649231
5.1412,18.0,6.429672447013488,1.0578034682080926,1449.0,2.791907514450867,37.05,-122.11,0.4170045256614685,-0.0666680783033371,0.09176577627658844,0.019583377987146378,0.0029822085052728653,-0.03620968759059906,0.030277762562036514,0.47160860896110535
4.7188,27.0,6.393548387096774,1.2516129032258065,543.0,3.503225806451613,36.97,-122.13,0.22384588420391083,0.016189541667699814,0.02769189141690731,-0.03171154484152794,-0.002760272705927491,-0.3254014849662781,-0.023713134229183197,0.4611639976501465
4.9792,26.0,5.663316582914573,1.0,543.0,2.728643216080402,37.13,-122.07,0.26983895897865295,0.009366706945002079,-0.06430067867040634,-0.009244950488209724,-0.004119143821299076,-0.0777171403169632,-0.016816316172480583,0.4182164967060089
3.9408,46.0,4.695945945945946,0.918918918918919,408.0,2.7567567567567566,37.09,-122.09,-0.0016746711917221546,0.056937720626592636,-0.060501016676425934,-0.013762516900897026,-0.0046772644855082035,-0.055199772119522095,0.012166167609393597,0.41259902715682983
3.6474,32.0,6.431707317073171,1.1926829268292682,1031.0,2.5146341463414634,37.11,-122.09,-0.17751997709274292,0.010912589728832245,0.06510305404663086,0.015999753028154373,0.00014308778918348253,0.08177647739648819,0.027232576161623,0.3746630549430847
4.125,36.0,5.748971193415638,1.1893004115226338,661.0,2.720164609053498,37.09,-122.12,0.025390731170773506,0.02593078836798668,-0.048464689403772354,0.015896636992692947,-0.00220491667278111,-0.04793965071439743,0.0029427348636090755,0.4139525294303894
4.3429,33.0,5.4012066365007545,1.1070889894419307,1780.0,2.6847662141779787,37.07,-122.09,0.0745651051402092,0.027186831459403038,-0.0935039147734642,0.008513763546943665,0.0019948214758187532,-0.06176888942718506,-0.02340765856206417,0.40484824776649475
4.425,35.0,5.563176895306859,1.0722021660649819,791.0,2.8555956678700363,37.08,-122.08,0.09165163338184357,0.02266397699713707,-0.07668601721525192,0.010504606179893017,-0.0006141033954918385,-0.10221290588378906,-0.02525177225470543,0.4098847210407257
5.0165,35.0,6.035714285714286,1.2969924812030076,2755.0,2.5892857142857144,37.17,-122.16,0.34476330876350403,0.03468186408281326,0.003591232467442751,0.004610760137438774,0.008355979807674885,0.01386835053563118,0.049459751695394516,0.4583839476108551
2.7933,51.0,5.560919540229885,1.1149425287356323,1078.0,2.47816091954023,37.12,-122.12,-0.4992971420288086,0.11287382245063782,-0.12215092778205872,0.010129832662642002,0.002017020480707288,0.02619238570332527,0.020421501249074936,0.3749922513961792
5.5785,17.0,6.2,1.2297872340425533,591.0,2.5148936170212766,37.15,-122.18,0.5301778316497803,-0.18185031414031982,0.009808752685785294,0.013007597997784615,-0.02190384641289711,0.11964263021945953,0.031243130564689636,0.49337032437324524
5.1664,32.0,5.825454545454545,1.1527272727272728,752.0,2.7345454545454544,37.16,-122.12,0.48671507835388184,0.036631401628255844,-0.04664909839630127,0.018016153946518898,-0.0026959883980453014,-0.02194461226463318,0.033347465097904205,0.46243152022361755
7.1831,18.0,5.572413793103448,0.9379310344827586,420.0,2.896551724137931,37.19,-122.1,1.2919166088104248,-0.13817761838436127,-0.07956471294164658,-0.039731159806251526,-0.021738877519965172,-0.03522201627492905,0.058300115168094635,0.5133646130561829
7.1366,23.0,5.685393258426966,1.0786516853932584,264.0,2.966292134831461,37.15,-122.08,1.370904564857483,-0.07268742471933365,-0.04822663217782974,0.058655157685279846,-0.0011574998497962952,-0.07935509830713272,0.04250461235642433,0.4692324697971344
5.208,46.0,6.09480122324159,1.235474006116208,850.0,2.599388379204893,37.11,-122.11,0.5739256143569946,0.14534910023212433,0.013680501841008663,0.009949286468327045,-0.004669385962188244,0.03728695213794708,0.04892435297369957,0.4501659572124481
4.4597,29.0,5.61578947368421,1.1228070175438596,1722.0,3.0210526315789474,37.14,-122.11,0.06478956341743469,0.02415347285568714,-0.06792150437831879,0.007425027899444103,0.002506386023014784,-0.20531634986400604,0.0036713615991175175,0.44382867217063904
3.9423,39.0,5.5096525096525095,1.1833976833976834,1338.0,2.583011583011583,37.15,-122.13,-0.050845786929130554,0.0540134571492672,-0.08267375826835632,0.016277799382805824,0.0020742355845868587,-0.03435315191745758,0.0004939665086567402,0.3960840106010437
7.8774,15.0,6.077160493827161,1.0246913580246915,822.0,2.537037037037037,37.21,-122.09,1.4587823152542114,-0.195792093873024,0.012159151025116444,-0.013134838081896305,-0.015646008774638176,0.07320675998926163,0.02677282504737377,0.444393128156662
6.9772,17.0,7.2582236842105265,1.105263157894737,1674.0,2.7532894736842106,37.12,-122.0,1.2642176151275635,-0.16361655294895172,0.1278124898672104,0.02284223400056362,0.0022331057116389275,0.02944483421742916,-0.010717817582190037,0.3145224153995514
4.0781,30.0,5.685258964143427,1.2390438247011952,686.0,2.733067729083665,37.12,-122.04,-0.03734897822141647,0.019081179052591324,-0.08096962422132492,0.009313059039413929,-0.0028311172500252724,-0.09128356724977493,-0.026935404166579247,0.3635775148868561
