MedInc,HouseAge,AveRooms,AveBedrms,Population,AveOccup,Latitude,Longitude,SHARP for MedInc,SHARP for HouseAge,SHARP for AveRooms,SHARP for AveBedrms,SHARP for Population,SHARP for AveOccup,SHARP for Latitude,SHARP for Longitude
2.6368,34.0,5.769021739130435,1.0516304347826086,1310.0,3.5597826086956523,37.72,-121.22,-0.357867032289505,0.002000895095989108,-0.04586716741323471,0.00259393360465765,-0.0047473423182964325,-0.21313223242759705,-0.19422949850559235,-0.05155342072248459
3.6378,17.0,5.432075471698113,1.0226415094339623,1802.0,3.4,37.81,-121.22,-0.06083870306611061,-0.05523901805281639,-0.04469411075115204,-0.0038674287497997284,0.00500975176692009,-0.1790507733821869,-0.19508516788482666,-0.06336446106433868
2.1186,28.0,4.707581227436823,1.03971119133574,1719.0,3.1028880866425994,37.8,-121.22,-0.4989246428012848,0.005090551450848579,-0.10030239820480347,0.002101299585774541,-0.006718482822179794,-0.13049353659152985,-0.24486808478832245,-0.055654555559158325
2.125,37.0,4.919431279620853,1.052132701421801,521.0,2.4691943127962084,37.8,-121.22,-0.5565812587738037,-0.0023022869136184454,-0.10699465870857239,0.0055080195888876915,-0.012895605526864529,0.02674119547009468,-0.2641855776309967,-0.07979279011487961
2.995,18.0,4.75098814229249,0.9841897233201581,1531.0,3.025691699604743,37.81,-121.21,-0.2298542708158493,-0.04326537251472473,-0.09876327961683273,-0.008844472467899323,-0.00043131638085469604,-0.09215286374092102,-0.24244573712348938,-0.04331137239933014
2.7443,31.0,4.1117647058823525,1.0941176470588236,460.0,2.7058823529411766,37.8,-121.21,-0.3153834044933319,0.007482118904590607,-0.03519626334309578,0.01692877896130085,-0.00667074229568243,-0.057064007967710495,-0.25179237127304077,-0.05364948511123657
2.1786,44.0,4.109589041095891,0.9863013698630136,160.0,2.191780821917808,37.8,-121.21,-0.5389124155044556,0.03968612104654312,-0.04499074071645737,-0.009497598744928837,0.053768910467624664,0.2803416848182678,-0.23155821859836578,-0.05381054803729057
1.4853,45.0,5.285714285714286,1.2,167.0,2.3857142857142857,37.8,-121.21,-0.6502487659454346,0.017614345997571945,-0.08785325288772583,0.02190319262444973,0.021108074113726616,0.1276153326034546,-0.2687317430973053,-0.0702848881483078
1.6724,33.0,4.095959595959596,0.9343434343434344,446.0,2.2525252525252526,37.79,-121.21,-0.6392452716827393,0.04058339074254036,-0.059365078806877136,-0.022569553926587105,-0.0043781474232673645,0.27716848254203796,-0.2259168028831482,-0.04595295712351799
2.6053,33.0,4.786632390745501,1.1028277634961439,971.0,2.4961439588688945,37.8,-121.21,-0.41949814558029175,0.006398082710802555,-0.1224551647901535,0.01691691391170025,-0.0027687957044690847,-0.011019797995686531,-0.2522009611129761,-0.0783391147851944
